crashId,locationId
20242134,20242134_VIC_Major Cities of Australia_Melbourne - Inner_Port Phillip_National or State Highway
20243060,20243060_QLD_Outer Regional Australia_Central Queensland_Gladstone_National or State Highway
20242002,20242002_VIC_Inner Regional Australia_Shepparton_Campaspe_National or State Highway
20243057,20243057_QLD_Outer Regional Australia_Cairns_Cassowary Coast_National or State Highway
20243166,20243166_QLD_Outer Regional Australia_Wide Bay_North Burnett_National or State Highway
20242203,20242203_VIC_Inner Regional Australia_Ballarat_Hepburn_Arterial Road
20243196,20243196_QLD_Outer Regional Australia_Central Queensland_Central Highlands (Qld)_National or State Highway
20241214,20241214_NSW_Major Cities of Australia_Illawarra_Shellharbour_National or State Highway
20242083,20242083_VIC_Inner Regional Australia_Ballarat_Hepburn_Arterial Road
20241272,20241272_NSW_Major Cities of Australia_Sydney - South West_Fairfield_Local Road
20241104,20241104_NSW_Major Cities of Australia_Sydney - Ryde_Ryde_Local Road
20243182,20243182_QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_Collector Road
20242180,20242180_VIC_Major Cities of Australia_Melbourne - Outer East_Knox_Pedestrian Thoroughfare
20242126,20242126_VIC_Major Cities of Australia_Melbourne - Outer East_Knox_Local Road
20241023,20241023_NSW_Outer Regional Australia_Murray_Murray River_Arterial Road
20243065,20243065_QLD_Major Cities of Australia_Ipswich_Ipswich_Sub-arterial Road
20243083,20243083_QLD_Inner Regional Australia_Logan - Beaudesert_Logan_National or State Highway
20244070,20244070_SA_Major Cities of Australia_Adelaide - North_Playford_National or State Highway
20243048,20243048_QLD_Inner Regional Australia_Toowoomba_Toowoomba_Sub-arterial Road
20241280,20241280_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_National or State Highway
20242118,20242118_VIC_Major Cities of Australia_Melbourne - North West_Hume_Arterial Road
20241193,20241193_NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_National or State Highway
20242150,20242150_VIC_Inner Regional Australia_North West_Ararat_National or State Highway
20241239,20241239_NSW_Inner Regional Australia_Sydney - Outer South West_Wollondilly_Sub-arterial Road
20242111,20242111_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Sub-arterial Road
20243255,20243255_QLD_Remote Australia_Townsville_Charters Towers_National or State Highway
20241033,20241033_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Cessnock_Sub-arterial Road
20241288,20241288_NSW_Outer Regional Australia_Central West_Blayney_Sub-arterial Road
20243012,20243012_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Pedestrian Thoroughfare
20241164,20241164_NSW_Outer Regional Australia_Capital Region_Hilltops_Sub-arterial Road
20243250,20243250_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20242076,20242076_VIC_Major Cities of Australia_Melbourne - Inner South_Kingston (Vic.)_Arterial Road
20241099,20241099_NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_Arterial Road
20243052,20243052_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_Local Road
20241015,20241015_NSW_Outer Regional Australia_Far West and Orana_Gilgandra_National or State Highway
20243219,20243219_QLD_Inner Regional Australia_Ipswich_Somerset_Local Road
20241184,20241184_NSW_Major Cities of Australia_Illawarra_Wollongong_Arterial Road
20241284,20241284_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Collector Road
20242218,20242218_VIC_Inner Regional Australia_Geelong_Golden Plains_National or State Highway
20241008,20241008_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_National or State Highway
20244075,20244075_SA_Major Cities of Australia_Adelaide - North_Salisbury_Sub-arterial Road
20242147,20242147_VIC_Major Cities of Australia_Melbourne - Inner_Yarra_Arterial Road
20248010,20248010_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_National or State Highway
20234108,20234108_SA_Major Cities of Australia_Adelaide - North_Salisbury_Collector Road
20234099,20234099_SA_Major Cities of Australia_Adelaide - North_Playford_Sub-arterial Road
20233145,20233145_QLD_Inner Regional Australia_Ipswich_Lockyer Valley_National or State Highway
20236026,20236026_TAS_Outer Regional Australia_West and North West_Waratah-Wynyard_National or State Highway
20233259,20233259_QLD_Outer Regional Australia_Darling Downs - Maranoa_Southern Downs_Collector Road
20236028,20236028_TAS_Remote Australia_West and North West_Circular Head_National or State Highway
20231088,20231088_NSW_Inner Regional Australia_Central West_Lithgow_National or State Highway
20231189,20231189_NSW_Outer Regional Australia_New England and North West_Moree Plains_National or State Highway
20232156,20232156_VIC_Major Cities of Australia_Melbourne - South East_Casey_Arterial Road
20233100,20233100_QLD_Outer Regional Australia_Townsville_Burdekin_Local Road
20231103,20231103_NSW_Major Cities of Australia_Sydney - South West_Liverpool_Local Road
20232192,20232192_VIC_Outer Regional Australia_North West_Swan Hill_Arterial Road
20233056,20233056_QLD_Outer Regional Australia_Central Queensland_Gladstone_National or State Highway
20231091,20231091_NSW_Outer Regional Australia_Riverina_Murrumbidgee_National or State Highway
20232211,20232211_VIC_Outer Regional Australia_Hume_Towong_National or State Highway
20231104,20231104_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Arterial Road
20231155,20231155_NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Collector Road
20232098,20232098_VIC_Major Cities of Australia_Geelong_Greater Geelong_Sub-arterial Road
20232128,20232128_VIC_Outer Regional Australia_North West_Mildura_Local Road
20233085,20233085_QLD_Inner Regional Australia_Ipswich_Scenic Rim_Local Road
20234027,20234027_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Clare and Gilbert Valleys_Collector Road
20232061,20232061_VIC_Inner Regional Australia_Bendigo_Greater Bendigo_National or State Highway
20234033,20234033_SA_Inner Regional Australia_Barossa - Yorke - Mid North_Light_Sub-arterial Road
20232044,20232044_VIC_Major Cities of Australia_Geelong_Greater Geelong_Local Road
20232250,20232250_VIC_Major Cities of Australia_Melbourne - West_Wyndham_Local Road
20233231,20233231_QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_Sub-arterial Road
20231020,20231020_NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Maitland_Collector Road
20231115,20231115_NSW_Outer Regional Australia_Capital Region_Upper Lachlan_Arterial Road
20231038,20231038_NSW_Inner Regional Australia_Riverina_Wagga Wagga_Sub-arterial Road
20231108,20231108_NSW_Inner Regional Australia_Central West_Orange_Local Road
20231281,20231281_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Sub-arterial Road
20233078,20233078_QLD_Inner Regional Australia_Toowoomba_Toowoomba_Local Road
20231261,20231261_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Muswellbrook_National or State Highway
20233258,20233258_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_National or State Highway
20236009,20236009_TAS_Inner Regional Australia_Launceston and North East_Launceston_Local Road
20232237,20232237_VIC_Major Cities of Australia_Melbourne - South East_Kingston (Vic.)_Arterial Road
20232188,20232188_VIC_Major Cities of Australia_Melbourne - Outer East_Yarra Ranges_Arterial Road
20233165,20233165_QLD_Major Cities of Australia_Gold Coast_Gold Coast_National or State Highway
20231098,20231098_NSW_Outer Regional Australia_Central West_Cowra_National or State Highway
20234029,20234029_SA_Major Cities of Australia_Adelaide - Central and Hills_Walkerville_Local Road
20231102,20231102_NSW_Inner Regional Australia_Richmond - Tweed_Richmond Valley_Sub-arterial Road
20231198,20231198_NSW_Major Cities of Australia_Sydney - City and Inner South_Bayside (NSW)_Arterial Road
20231129,20231129_NSW_Inner Regional Australia_Central West_Cowra_Local Road
20231231,20231231_NSW_Inner Regional Australia_Illawarra_Sutherland_Arterial Road
20233120,20233120_QLD_Inner Regional Australia_Moreton Bay - North_Moreton Bay_Sub-arterial Road
20232196,20232196_VIC_Major Cities of Australia_Melbourne - Inner East_Whitehorse_Local Road
20234053,20234053_SA_Remote Australia_South Australia - Outback_Unincorporated SA_National or State Highway
20232240,20232240_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_National or State Highway
20231095,20231095_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_National or State Highway
20232119,20232119_VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Arterial Road
20232243,20232243_VIC_Inner Regional Australia_Hume_Strathbogie_Arterial Road
20234042,20234042_SA_Inner Regional Australia_South Australia - South East_Yankalilla_Arterial Road
20232067,20232067_VIC_Major Cities of Australia_Melbourne - South East_Monash_National or State Highway
20234079,20234079_SA_Major Cities of Australia_Adelaide - Central and Hills_Adelaide_Arterial Road
20231023,20231023_NSW_Major Cities of Australia_Sydney - South West_Fairfield_Collector Road
20233221,20233221_QLD_Inner Regional Australia_Darling Downs - Maranoa_Southern Downs_Sub-arterial Road
20233081,20233081_QLD_Inner Regional Australia_Wide Bay_Gympie_Sub-arterial Road
20231076,20231076_NSW_Remote Australia_Murray_Wentworth_Arterial Road
20232045,20232045_VIC_Major Cities of Australia_Melbourne - Outer East_Knox_Arterial Road
20236006,20236006_TAS_Outer Regional Australia_South East_Tasman_National or State Highway
20234061,20234061_SA_Outer Regional Australia_South Australia - South East_Mid Murray_Local Road
20232201,20232201_VIC_Major Cities of Australia_Melbourne - South East_Casey_Collector Road
20236025,20236025_TAS_Outer Regional Australia_West and North West_Latrobe (Tas.)_National or State Highway
20233189,20233189_QLD_Outer Regional Australia_Central Queensland_Rockhampton_Local Road
20233111,20233111_QLD_Inner Regional Australia_Sunshine Coast_Sunshine Coast_Sub-arterial Road
20232097,20232097_VIC_Major Cities of Australia_Melbourne - Inner East_Manningham_Local Road
20233036,20233036_QLD_Major Cities of Australia_Ipswich_Ipswich_Collector Road
20231250,20231250_NSW_Outer Regional Australia_New England and North West_Inverell_National or State Highway
20233228,20233228_QLD_Inner Regional Australia_Wide Bay_Gympie_National or State Highway
20234084,20234084_SA_Outer Regional Australia_South Australia - Outback_Port Augusta_National or State Highway
20232009,20232009_VIC_Outer Regional Australia_Hume_Benalla_Local Road
20231145,20231145_NSW_Outer Regional Australia_New England and North West_Liverpool Plains_Arterial Road
20231056,20231056_NSW_Outer Regional Australia_Murray_Federation_Sub-arterial Road
20232115,20232115_VIC_Inner Regional Australia_Melbourne - Outer East_Yarra Ranges_National or State Highway
20233012,20233012_QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_National or State Highway
20232018,20232018_VIC_Inner Regional Australia_Mornington Peninsula_Mornington Peninsula_Arterial Road
20233200,20233200_QLD_Major Cities of Australia_Brisbane - North_Brisbane_Sub-arterial Road
20233110,20233110_QLD_Remote Australia_Townsville_Hinchinbrook_Local Road
20233154,20233154_QLD_Inner Regional Australia_Wide Bay_Bundaberg_National or State Highway
20231223,20231223_NSW_Outer Regional Australia_New England and North West_Gunnedah_National or State Highway
20234067,20234067_SA_Major Cities of Australia_Adelaide - Central and Hills_Unley_Collector Road
20231182,20231182_NSW_Inner Regional Australia_Riverina_Snowy Valleys_Local Road
20238004,20238004_ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Arterial Road
20231173,20231173_NSW_Outer Regional Australia_Murray_Balranald_National or State Highway
20233155,20233155_QLD_Inner Regional Australia_Central Queensland_Gladstone_National or State Highway
20233161,20233161_QLD_Outer Regional Australia_Central Queensland_Banana_Local Road
20234020,20234020_SA_Major Cities of Australia_Adelaide - Central and Hills_Mount Barker_Sub-arterial Road
20231052,20231052_NSW_Major Cities of Australia_Sydney - City and Inner South_Inner West_National or State Highway
20231296,20231296_NSW_Inner Regional Australia_Mid North Coast_Port Macquarie-Hastings_Local Road
20231143,20231143_NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Local Road
20234021,20234021_SA_Major Cities of Australia_Adelaide - North_Salisbury_Arterial Road
20231302,20231302_NSW_Outer Regional Australia_Central West_Mid-Western_Sub-arterial Road
20231285,20231285_NSW_Inner Regional Australia_Capital Region_Eurobodalla_National or State Highway
20231178,20231178_NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_National or State Highway
20234031,20234031_SA_Inner Regional Australia_South Australia - South East_Alexandrina_Collector Road
20237013,20237013_NT_Outer Regional Australia_Darwin_Palmerston_National or State Highway
20233136,20233136_QLD_Inner Regional Australia_Sunshine Coast_Sunshine Coast_Sub-arterial Road
20233051,20233051_QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20231229,20231229_NSW_Major Cities of Australia_Sydney - South West_Liverpool_Collector Road
20233176,20233176_QLD_Remote Australia_Mackay - Isaac - Whitsunday_Isaac_National or State Highway
20234068,20234068_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Barunga West_Sub-arterial Road
20231044,20231044_NSW_Major Cities of Australia_Sydney - South West_Liverpool_Local Road
20231190,20231190_NSW_Inner Regional Australia_New England and North West_Tamworth_Local Road
20236012,20236012_TAS_Remote Australia_West and North West_West Coast_Local Road
20233205,20233205_QLD_Outer Regional Australia_Townsville_Townsville_Local Road
20233074,20233074_QLD_Outer Regional Australia_Cairns_Tablelands_National or State Highway
20233050,20233050_QLD_Inner Regional Australia_Central Queensland_Rockhampton_Local Road
20231045,20231045_NSW_Outer Regional Australia_New England and North West_Tenterfield_Sub-arterial Road
20231205,20231205_NSW_Inner Regional Australia_Capital Region_Yass Valley_Sub-arterial Road
20234025,20234025_SA_Outer Regional Australia_South Australia - South East_Tatiara_Local Road
20231119,20231119_NSW_Inner Regional Australia_Mid North Coast_Port Macquarie-Hastings_National or State Highway
20231272,20231272_NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Local Road
20233139,20233139_QLD_Outer Regional Australia_Cairns_Tablelands_Sub-arterial Road
20233043,20233043_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20231256,20231256_NSW_Inner Regional Australia_Capital Region_Snowy Monaro_Local Road
20234018,20234018_SA_Major Cities of Australia_Adelaide - West_Port Adelaide Enfield_Collector Road
20231278,20231278_NSW_Outer Regional Australia_Riverina_Snowy Valleys_Sub-arterial Road
20233008,20233008_QLD_Inner Regional Australia_Sunshine Coast_Noosa_Sub-arterial Road
20234063,20234063_SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Sub-arterial Road
20233069,20233069_QLD_Inner Regional Australia_Wide Bay_Fraser Coast_Sub-arterial Road
20234017,20234017_SA_Major Cities of Australia_Adelaide - North_Playford_Sub-arterial Road
20231029,20231029_NSW_Major Cities of Australia_Sydney - Baulkham Hills and Hawkesbury_Hawkesbury_Arterial Road
20231111,20231111_NSW_Outer Regional Australia_Riverina_Narrandera_National or State Highway
20234034,20234034_SA_Major Cities of Australia_Adelaide - West_West Torrens_Arterial Road
20231160,20231160_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Singleton_National or State Highway
20233224,20233224_QLD_Very Remote Australia_Queensland - Outback_Etheridge_Sub-arterial Road
20231139,20231139_NSW_Inner Regional Australia_Richmond - Tweed_Richmond Valley_National or State Highway
20231303,20231303_NSW_Major Cities of Australia_Sydney - South West_Liverpool_National or State Highway
20231283,20231283_NSW_Outer Regional Australia_Central West_Bland_National or State Highway
20231141,20231141_NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Collector Road
20231206,20231206_NSW_Outer Regional Australia_Central West_Bland_National or State Highway
20233017,20233017_QLD_Remote Australia_Mackay - Isaac - Whitsunday_Isaac_National or State Highway
20231175,20231175_NSW_Major Cities of Australia_Sydney - Inner South West_Georges River_Local Road
20233073,20233073_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Local Road
20233114,20233114_QLD_Major Cities of Australia_Brisbane - West_Brisbane_Sub-arterial Road
20231064,20231064_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Sub-arterial Road
20233032,20233032_QLD_Inner Regional Australia_Wide Bay_Fraser Coast_Local Road
20233063,20233063_QLD_Very Remote Australia_Queensland - Outback_Etheridge_Collector Road
20231271,20231271_NSW_Outer Regional Australia_Central West_Forbes_Local Road
20234094,20234094_SA_Major Cities of Australia_Adelaide - West_Port Adelaide Enfield_Sub-arterial Road
20231152,20231152_NSW_Outer Regional Australia_Central West_Oberon_Arterial Road
20231068,20231068_NSW_Outer Regional Australia_Riverina_Murrumbidgee_National or State Highway
20233020,20233020_QLD_Outer Regional Australia_Darling Downs - Maranoa_Maranoa_National or State Highway
20233134,20233134_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_National or State Highway
20233198,20233198_QLD_Remote Australia_Queensland - Outback_Cook_Sub-arterial Road
20231252,20231252_NSW_Inner Regional Australia_Illawarra_Wollongong_National or State Highway
20231227,20231227_NSW_Inner Regional Australia_Central West_Bathurst_Local Road
20231292,20231292_NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Singleton_National or State Highway
20232065,20232065_VIC_Inner Regional Australia_Melbourne - North East_Nillumbik_Arterial Road
20232171,20232171_VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_National or State Highway
20232063,20232063_VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Sub-arterial Road
20232074,20232074_VIC_Outer Regional Australia_Warrnambool and South West_Glenelg_National or State Highway
20231288,20231288_NSW_Major Cities of Australia_Sydney - Sutherland_Sutherland_Local Road
20232170,20232170_VIC_Inner Regional Australia_Warrnambool and South West_Corangamite_Sub-arterial Road
20231133,20231133_NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_Arterial Road
20231249,20231249_NSW_Inner Regional Australia_Richmond - Tweed_Tweed_Local Road
20231171,20231171_NSW_Inner Regional Australia_Capital Region_Upper Lachlan_Arterial Road
20233196,20233196_QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_Pedestrian Thoroughfare
20233245,20233245_QLD_Outer Regional Australia_Townsville_Townsville_Sub-arterial Road
20231025,20231025_NSW_Very Remote Australia_Far West and Orana_Cobar_Arterial Road
20231244,20231244_NSW_Outer Regional Australia_Central West_Mid-Western_Sub-arterial Road
20232118,20232118_VIC_Major Cities of Australia_Melbourne - South East_Casey_Sub-arterial Road
20231128,20231128_NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Arterial Road
20232048,20232048_VIC_Inner Regional Australia_Latrobe - Gippsland_Bass Coast_National or State Highway
20236004,20236004_TAS_Inner Regional Australia_Hobart_Hobart_National or State Highway
20232204,20232204_VIC_Major Cities of Australia_Melbourne - Outer East_Yarra Ranges_Arterial Road
20231251,20231251_NSW_Inner Regional Australia_Illawarra_Wollongong_Sub-arterial Road
20231263,20231263_NSW_Outer Regional Australia_Far West and Orana_Warrumbungle_National or State Highway
20231078,20231078_NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Collector Road
20233251,20233251_QLD_Inner Regional Australia_Wide Bay_Gympie_Collector Road
20234077,20234077_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Yorke Peninsula_Local Road
20236003,20236003_TAS_Inner Regional Australia_Hobart_Derwent Valley_Local Road
20233246,20233246_QLD_Inner Regional Australia_Ipswich_Scenic Rim_National or State Highway
20232248,20232248_VIC_Inner Regional Australia_Geelong_Surf Coast_Arterial Road
20237008,20237008_NT_Outer Regional Australia_Darwin_Litchfield_Arterial Road
20232026,20232026_VIC_Inner Regional Australia_Ballarat_Moorabool_Sub-arterial Road
20233170,20233170_QLD_Inner Regional Australia_Wide Bay_Gympie_Collector Road
20233210,20233210_QLD_Inner Regional Australia_Wide Bay_Bundaberg_Local Road
20233076,20233076_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_Sub-arterial Road
20233131,20233131_QLD_Major Cities of Australia_Gold Coast_Gold Coast_Sub-arterial Road
20233133,20233133_QLD_Inner Regional Australia_Moreton Bay - South_Moreton Bay_Sub-arterial Road
20232124,20232124_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Arterial Road
20232136,20232136_VIC_Major Cities of Australia_Mornington Peninsula_Frankston_Sub-arterial Road
20233183,20233183_QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20232022,20232022_VIC_Outer Regional Australia_Hume_Mansfield_Local Road
20231168,20231168_NSW_Major Cities of Australia_Sydney - City and Inner South_Sydney_Collector Road
20232217,20232217_VIC_Major Cities of Australia_Melbourne - South East_Casey_Local Road
20236016,20236016_TAS_Outer Regional Australia_West and North West_Waratah-Wynyard_Access road
20231220,20231220_NSW_Major Cities of Australia_Sydney - Ryde_Hornsby_Collector Road
20233195,20233195_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Sub-arterial Road
20231301,20231301_NSW_Inner Regional Australia_Central Coast_Central Coast (NSW)_Collector Road
20233167,20233167_QLD_Inner Regional Australia_Wide Bay_Bundaberg_Local Road
20233021,20233021_QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20231106,20231106_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Local Road
20231149,20231149_NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Local Road
20231226,20231226_NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_National or State Highway
20236022,20236022_TAS_Inner Regional Australia_Launceston and North East_Launceston_Local Road
20232084,20232084_VIC_Major Cities of Australia_Melbourne - North West_Hume_Sub-arterial Road
20232172,20232172_VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_National or State Highway
20237023,20237023_NT_Outer Regional Australia_Darwin_Litchfield_Sub-arterial Road
20232154,20232154_VIC_Inner Regional Australia_Ballarat_Hepburn_National or State Highway
20234026,20234026_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Port Pirie_Collector Road
20232103,20232103_VIC_Inner Regional Australia_Melbourne - South East_Cardinia_Arterial Road
20232163,20232163_VIC_Inner Regional Australia_Latrobe - Gippsland_Bass Coast_Arterial Road
20231163,20231163_NSW_Outer Regional Australia_Hunter Valley exc Newcastle_Muswellbrook_Arterial Road
20231262,20231262_NSW_Major Cities of Australia_Sydney - Parramatta_Parramatta_Collector Road
20231059,20231059_NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Hornsby_National or State Highway
20236011,20236011_TAS_Outer Regional Australia_West and North West_Circular Head_National or State Highway
20234095,20234095_SA_Outer Regional Australia_Barossa - Yorke - Mid North_Wakefield_Sub-arterial Road
20232205,20232205_VIC_Major Cities of Australia_Geelong_Greater Geelong_Collector Road
20234059,20234059_SA_Major Cities of Australia_Adelaide - South_Onkaparinga_Collector Road
20234066,20234066_SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Arterial Road
20232223,20232223_VIC_Major Cities of Australia_Melbourne - West_Wyndham_Local Road
20231010,20231010_NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Local Road
20231274,20231274_NSW_Inner Regional Australia_Capital Region_Upper Lachlan_Arterial Road
20231188,20231188_NSW_Inner Regional Australia_Sydney - Outer South West_Wollondilly_Arterial Road
20231062,20231062_NSW_Major Cities of Australia_Sydney - Baulkham Hills and Hawkesbury_Hawkesbury_Collector Road
20233191,20233191_QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20234087,20234087_SA_Inner Regional Australia_South Australia - South East_Alexandrina_National or State Highway
20232150,20232150_VIC_Major Cities of Australia_Mornington Peninsula_Frankston_Collector Road
20233144,20233144_QLD_Inner Regional Australia_Wide Bay_Fraser Coast_Sub-arterial Road
20233208,20233208_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20233212,20233212_QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Local Road
20234032,20234032_SA_Major Cities of Australia_Adelaide - West_Port Adelaide Enfield_Collector Road
20232125,20232125_VIC_Major Cities of Australia_Melbourne - South East_Casey_Sub-arterial Road
20231234,20231234_NSW_Major Cities of Australia_Sydney - South West_Fairfield_Arterial Road
20233121,20233121_QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_National or State Highway
20232081,20232081_VIC_Outer Regional Australia_Warrnambool and South West_Glenelg_National or State Highway
20233098,20233098_QLD_Remote Australia_Darling Downs - Maranoa_Maranoa_National or State Highway
20233070,20233070_QLD_Outer Regional Australia_Cairns_Douglas_National or State Highway
20233040,20233040_QLD_Major Cities of Australia_Brisbane - South_Brisbane_Local Road
20236027,20236027_TAS_Outer Regional Australia_West and North West_Devonport_National or State Highway
20232239,20232239_VIC_Inner Regional Australia_Shepparton_Campaspe_Arterial Road
20231245,20231245_NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Randwick_Local Road
20231097,20231097_NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Randwick_Collector Road
20232152,20232152_VIC_Major Cities of Australia_Mornington Peninsula_Mornington Peninsula_Arterial Road
20231022,20231022_NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Local Road
20231117,20231117_NSW_Major Cities of Australia_Sydney - South West_Liverpool_Local Road
20231164,20231164_NSW_Major Cities of Australia_Sydney - Eastern Suburbs_Waverley_Local Road
20231019,20231019_NSW_Inner Regional Australia_Sydney - Outer South West_Wollondilly_Arterial Road
20233175,20233175_QLD_Very Remote Australia_Queensland - Outback_Flinders (Qld)_National or State Highway
20233015,20233015_QLD_Remote Australia_Central Queensland_Livingstone_National or State Highway
20231043,20231043_NSW_Outer Regional Australia_Hunter Valley exc Newcastle_Upper Hunter_National or State Highway
20234057,20234057_SA_Outer Regional Australia_South Australia - South East_Berri Barmera_Arterial Road
20234105,20234105_SA_Major Cities of Australia_Adelaide - South_Onkaparinga_Local Road
20233214,20233214_QLD_Major Cities of Australia_Brisbane - West_Brisbane_Sub-arterial Road
20234035,20234035_SA_Major Cities of Australia_Adelaide - Central and Hills_Adelaide Hills_Sub-arterial Road
20231067,20231067_NSW_Outer Regional Australia_Riverina_Murrumbidgee_National or State Highway
20231085,20231085_NSW_Major Cities of Australia_Sydney - Inner West_Burwood_Arterial Road
20231026,20231026_NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_Sub-arterial Road
20233263,20233263_QLD_Outer Regional Australia_Central Queensland_Banana_Local Road
20237021,20237021_NT_Remote Australia_Northern Territory - Outback_Alice Springs_Sub-arterial Road
20231214,20231214_NSW_Outer Regional Australia_Murray_Murray River_Arterial Road
20232181,20232181_VIC_Inner Regional Australia_Hume_Mitchell_National or State Highway
20231086,20231086_NSW_Outer Regional Australia_Mid North Coast_Nambucca Valley_Arterial Road
20232076,20232076_VIC_Inner Regional Australia_Shepparton_Moira_National or State Highway
20233053,20233053_QLD_Inner Regional Australia_Wide Bay_South Burnett_National or State Highway
20233250,20233250_QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Local Road
20233118,20233118_QLD_Outer Regional Australia_Moreton Bay - North_Somerset_Local Road
20231011,20231011_NSW_Inner Regional Australia_Far West and Orana_Dubbo_National or State Highway
20232135,20232135_VIC_Major Cities of Australia_Melbourne - North West_Moonee Valley_Local Road
20233035,20233035_QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_Local Road
20237006,20237006_NT_Very Remote Australia_Northern Territory - Outback_Victoria Daly_Arterial Road
20233058,20233058_QLD_Inner Regional Australia_Wide Bay_Fraser Coast_Sub-arterial Road
20233264,20233264_QLD_Major Cities of Australia_Brisbane - South_Brisbane_Collector Road
20232005,20232005_VIC_Major Cities of Australia_Melbourne - Inner East_Manningham_Pedestrian Thoroughfare
20234005,20234005_SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Arterial Road
20231012,20231012_NSW_Remote Australia_Central West_Lachlan_Arterial Road
20231158,20231158_NSW_Outer Regional Australia_New England and North West_Inverell_Sub-arterial Road
20231248,20231248_NSW_Outer Regional Australia_New England and North West_Gwydir_Sub-arterial Road
20234006,20234006_SA_Major Cities of Australia_Adelaide - North_Port Adelaide Enfield_Arterial Road
