crashId,dateTimeId
20223167,4_2022_8:00
20222042,4_2022_9:00
20222034,4_2022_9:25
20226036,4_2022_11:05
20223145,4_2022_13:00
20223036,4_2022_15:00
20224049,4_2022_15:30
20222147,4_2022_16:05
20223151,4_2022_19:00
20223109,4_2022_19:00
20221001,4_2022_3:00
20224016,4_2022_4:20
20221200,4_2022_9:30
20222227,4_2022_12:20
20221208,4_2022_14:40
20223056,4_2022_15:00
20226039,4_2022_16:00
20226008,4_2022_17:22
20226017,4_2022_18:17
20221111,4_2022_18:40
20224018,4_2022_20:13
20227036,4_2022_21:53
20222200,4_2022_23:15
20224045,4_2022_8:00
20222230,4_2022_11:14
20222173,4_2022_13:18
20224004,4_2022_15:05
20221253,4_2022_16:00
20222093,4_2022_19:47
20221238,4_2022_20:40
20221093,4_2022_21:20
20222058,4_2022_9:30
20221157,4_2022_16:02
20223260,4_2022_17:00
20224006,4_2022_19:22
20222175,3_2022_0:00
20226018,3_2022_6:24
20221072,3_2022_8:30
20221076,3_2022_8:37
20221251,3_2022_9:13
20224021,3_2022_9:30
20221148,3_2022_12:10
20222080,3_2022_13:05
20222114,3_2022_13:47
20223127,3_2022_15:00
20226009,3_2022_21:45
20222145,3_2022_23:15
20222049,3_2022_5:00
20221193,3_2022_6:50
20223072,3_2022_8:00
20223169,3_2022_9:00
20221049,3_2022_11:48
20223225,3_2022_12:00
20224003,3_2022_12:01
20221064,3_2022_16:30
20223159,3_2022_17:00
20222185,3_2022_19:00
20223060,3_2022_21:00
20227007,3_2022_3:00
20222081,3_2022_10:15
20222138,3_2022_12:19
20223240,3_2022_17:00
20221084,3_2022_19:20
20221121,3_2022_20:30
20227033,3_2022_20:47
20224042,3_2022_21:05
20227020,3_2022_21:17
20221145,3_2022_22:00
20221066,3_2022_0:54
20221139,3_2022_5:35
20223094,3_2022_7:00
20221242,3_2022_11:10
20222027,3_2022_13:17
20221223,3_2022_15:25
20223160,3_2022_16:00
20224014,3_2022_19:00
20223017,3_2022_20:00
20223132,3_2022_23:00
20221101,3_2022_23:46
20222026,3_2022_0:15
20223245,3_2022_1:00
20223200,3_2022_5:00
20221019,3_2022_13:30
20224034,3_2022_14:01
20222122,3_2022_14:30
20223215,3_2022_15:00
20223122,3_2022_16:00
20221182,3_2022_20:26
20222061,3_2022_20:35
20221247,3_2022_4:15
20221033,3_2022_6:50
20223189,3_2022_7:00
20226035,3_2022_11:47
20221169,3_2022_13:20
20221207,3_2022_14:00
20223250,3_2022_14:00
20226014,3_2022_16:20
20223232,3_2022_17:00
20221088,3_2022_5:15
20221165,3_2022_5:20
20222234,3_2022_11:10
20221204,3_2022_12:45
20222134,3_2022_12:46
20226013,3_2022_14:57
20223175,3_2022_17:00
20223263,3_2022_18:00
20222020,3_2022_19:55
20223001,3_2022_20:00
20221119,3_2022_21:45
20221138,3_2022_22:30
20223205,2_2022_0:00
20221063,2_2022_0:07
20227004,2_2022_0:10
20223112,2_2022_6:00
20222161,2_2022_6:42
20222235,2_2022_11:39
20222150,2_2022_13:40
20223066,2_2022_15:00
20223069,2_2022_20:00
20223137,2_2022_21:00
20223194,2_2022_22:00
20223268,2_2022_1:00
20223124,2_2022_3:00
20221036,2_2022_13:10
20223084,2_2022_16:00
20221172,2_2022_19:00
20222048,2_2022_21:20
20221134,2_2022_7:30
20223251,2_2022_8:00
20222113,2_2022_8:29
20222017,2_2022_9:11
20221069,2_2022_12:11
20223213,2_2022_14:00
20222070,2_2022_15:00
20223229,2_2022_16:00
20223187,2_2022_16:00
20222130,2_2022_16:02
20221023,2_2022_16:15
20221038,2_2022_16:30
20227030,2_2022_18:44
20221083,2_2022_18:56
20224031,2_2022_19:21
20222213,2_2022_20:30
20221206,2_2022_21:10
20227010,2_2022_21:30
20224027,2_2022_21:45
20223130,2_2022_23:00
20222083,2_2022_23:46
20223126,2_2022_0:00
20223144,2_2022_3:00
20221032,2_2022_3:50
20221156,2_2022_4:20
20224029,2_2022_6:50
20224063,2_2022_11:35
20223027,2_2022_12:00
20224022,2_2022_13:00
20221130,2_2022_14:27
20222082,2_2022_14:31
20222097,2_2022_14:53
20223244,2_2022_16:00
20221260,2_2022_16:10
20221167,2_2022_16:20
20222228,2_2022_16:57
20221005,2_2022_19:58
20223255,2_2022_20:00
20223079,2_2022_21:00
20222188,2_2022_22:45
20228011,2_2022_23:00
20226025,2_2022_7:11
20223207,2_2022_12:00
20222086,2_2022_12:30
20221045,2_2022_13:00
20223007,2_2022_14:00
20226032,2_2022_15:56
20221117,2_2022_16:40
20222107,2_2022_17:17
20221104,2_2022_21:24
20221218,2_2022_22:30
20224052,2_2022_3:30
20223182,2_2022_6:00
20222155,2_2022_6:24
20226028,2_2022_6:25
20222045,2_2022_6:30
20223161,2_2022_7:00
20224039,2_2022_9:38
20221142,2_2022_10:20
20223231,2_2022_11:00
20222146,2_2022_12:04
20222039,2_2022_13:10
20221160,2_2022_15:15
20221137,2_2022_15:20
20223227,2_2022_16:00
20221022,2_2022_18:15
20227035,2_2022_20:02
20223009,2_2022_1:00
20223165,2_2022_4:00
20223019,2_2022_5:00
20222201,2_2022_6:50
20222050,2_2022_7:00
20223081,2_2022_9:00
20223210,2_2022_13:00
20223116,2_2022_15:00
20221041,2_2022_16:16
20222088,2_2022_18:00
20224010,2_2022_20:15
20221216,2_2022_21:59
20223267,2_2022_23:00
20223030,1_2022_2:00
20221007,1_2022_2:30
20223176,1_2022_10:00
20221246,1_2022_12:05
20223022,1_2022_13:00
20223230,1_2022_15:00
20221021,1_2022_15:15
20222087,1_2022_17:00
20223184,1_2022_18:00
20224030,1_2022_19:09
20222179,1_2022_20:15
20222118,1_2022_20:44
20224005,1_2022_21:10
20221048,1_2022_22:15
20223140,1_2022_23:00
20223092,1_2022_2:00
20221014,1_2022_9:20
20221057,1_2022_13:10
20222116,1_2022_14:18
20223047,1_2022_15:00
20222056,1_2022_16:30
20222203,1_2022_16:38
20223257,1_2022_22:00
20223128,1_2022_1:00
20222160,1_2022_1:35
20222053,1_2022_6:30
20221183,1_2022_10:45
20222110,1_2022_11:00
20221224,1_2022_13:00
20221259,1_2022_14:30
20221228,1_2022_16:05
20221198,1_2022_18:17
20223195,1_2022_22:00
20221034,1_2022_22:30
20221115,1_2022_1:11
20223211,1_2022_8:00
20221075,1_2022_9:20
20223089,1_2022_10:00
20222162,1_2022_11:00
20222065,1_2022_11:30
20221159,1_2022_13:30
20222046,1_2022_14:15
20221068,1_2022_16:00
20222174,1_2022_17:58
20223041,1_2022_18:00
20226022,1_2022_19:00
20221020,1_2022_20:20
20223133,1_2022_2:00
20222062,1_2022_4:00
20221254,1_2022_9:30
20222007,1_2022_9:43
20223233,1_2022_12:00
20221241,1_2022_12:13
20227006,1_2022_13:05
20222212,1_2022_15:20
20221229,1_2022_15:59
20226033,1_2022_16:44
20222041,1_2022_19:22
20221186,1_2022_19:33
20227034,1_2022_22:00
20224048,1_2022_7:30
20221214,1_2022_9:20
20223142,1_2022_13:00
20222100,1_2022_14:00
20223021,1_2022_0:00
20221158,1_2022_1:25
20222117,1_2022_1:30
20221154,1_2022_11:50
20227019,1_2022_16:29
20221024,1_2022_16:45
20222186,1_2022_16:52
20224017,1_2022_18:30
20222219,1_2022_18:45
20228001,1_2022_20:00
20222125,1_2022_21:05
20226024,1_2022_22:12
20213216,12_2021_2:00
20212172,12_2021_5:37
20215133,12_2021_6:00
20213127,12_2021_6:00
20212142,12_2021_7:51
20212161,12_2021_8:09
20211232,12_2021_8:10
20212205,12_2021_11:48
20211018,12_2021_12:32
20212026,12_2021_13:31
20217020,12_2021_13:35
20216011,12_2021_13:55
20212157,12_2021_15:10
20213119,12_2021_17:00
20212051,12_2021_19:12
20211130,12_2021_19:20
20217003,12_2021_21:00
20213226,12_2021_21:00
20217025,12_2021_23:12
20213164,12_2021_5:00
20211254,12_2021_9:30
20212108,12_2021_10:20
20213187,12_2021_11:00
20212145,12_2021_14:30
20214071,12_2021_14:42
20211225,12_2021_15:50
20211166,12_2021_19:28
20211178,12_2021_21:10
20214004,12_2021_23:16
20211200,12_2021_4:20
20215156,12_2021_8:46
20211155,12_2021_10:00
20211170,12_2021_10:20
20215047,12_2021_11:02
20212198,12_2021_13:50
20212013,12_2021_14:40
20214049,12_2021_15:00
20213006,12_2021_16:00
20211017,12_2021_18:25
20214075,12_2021_21:25
20213162,12_2021_22:00
20217007,12_2021_0:25
20211124,12_2021_5:00
20215063,12_2021_6:00
20211075,12_2021_12:40
20211174,12_2021_18:45
20211229,12_2021_19:40
20213008,12_2021_2:00
20213150,12_2021_10:00
20211133,12_2021_10:20
20211042,12_2021_10:50
20212133,12_2021_11:31
20212194,12_2021_14:20
20212196,12_2021_15:40
20213195,12_2021_16:00
20212129,12_2021_16:10
20215152,12_2021_16:37
20215013,12_2021_17:39
20215078,12_2021_17:40
20216018,12_2021_19:35
20211250,12_2021_21:20
20216010,12_2021_23:00
20211039,12_2021_23:10
20211131,12_2021_1:00
20214022,12_2021_5:40
20211246,12_2021_6:25
20214015,12_2021_7:30
20211031,12_2021_7:45
20212030,12_2021_11:49
20212067,12_2021_12:19
20211081,12_2021_13:00
20211181,12_2021_13:00
20215057,12_2021_13:07
20214074,12_2021_15:00
20215150,12_2021_15:56
20213228,12_2021_0:00
20211027,12_2021_5:42
20211087,12_2021_7:30
20211086,12_2021_9:07
20211242,12_2021_10:30
20215054,12_2021_11:50
20215144,12_2021_13:20
20211147,12_2021_13:50
20211194,12_2021_14:00
20213247,12_2021_16:00
20211146,12_2021_16:30
20212029,12_2021_18:32
20213206,12_2021_20:00
20216016,12_2021_20:24
20211164,12_2021_22:20
20211009,11_2021_1:14
20212162,11_2021_6:40
20213242,11_2021_8:00
20212075,11_2021_12:32
20213086,11_2021_13:00
20211235,11_2021_13:30
20211025,11_2021_13:40
20213175,11_2021_16:00
20212078,11_2021_19:00
20211058,11_2021_20:30
20212153,11_2021_21:05
20211167,11_2021_4:55
20212167,11_2021_5:50
20211215,11_2021_8:20
20213154,11_2021_9:00
20211205,11_2021_10:25
20215151,11_2021_11:54
20215066,11_2021_12:04
20212113,11_2021_12:16
20214077,11_2021_14:10
20211013,11_2021_14:15
20211103,11_2021_15:00
20211085,11_2021_15:20
20213026,11_2021_16:00
20217018,11_2021_17:27
20213052,11_2021_18:00
20213031,11_2021_18:00
20213153,11_2021_20:00
20214027,11_2021_0:37
20215076,11_2021_4:00
20216032,11_2021_9:20
20214020,11_2021_10:35
20211097,11_2021_11:16
20212061,11_2021_16:50
20213071,11_2021_18:00
20212176,11_2021_20:17
20212136,11_2021_22:22
20214084,11_2021_2:34
20215105,11_2021_5:15
20214056,11_2021_7:24
20211024,11_2021_12:20
20212201,11_2021_18:00
20213166,11_2021_19:00
20215106,11_2021_19:39
20212057,11_2021_8:31
20211201,11_2021_9:45
20212160,11_2021_13:10
20211140,11_2021_13:31
20211041,11_2021_13:45
20212034,11_2021_14:30
20212010,11_2021_14:53
20214036,11_2021_15:45
20213163,11_2021_20:00
20211101,11_2021_20:30
20211251,11_2021_21:30
20213143,11_2021_22:00
20212209,11_2021_2:55
20212135,11_2021_7:15
20211168,11_2021_7:25
20214050,11_2021_10:08
20212011,11_2021_10:10
20212185,11_2021_10:21
20213088,11_2021_15:00
20211245,11_2021_15:20
20214039,11_2021_16:20
20213137,11_2021_17:00
20212137,11_2021_18:00
20215141,11_2021_18:55
20213214,11_2021_19:00
20211127,11_2021_19:20
20213134,11_2021_20:00
20211183,11_2021_22:30
20213027,11_2021_0:00
20212155,11_2021_3:15
20213067,11_2021_5:00
20211213,11_2021_6:15
20212016,11_2021_6:35
20215018,11_2021_9:23
20215149,11_2021_11:00
20213190,11_2021_13:00
20212024,11_2021_17:15
20215024,11_2021_17:40
20216027,11_2021_21:29
20215095,11_2021_23:36
20213149,10_2021_0:00
20212143,10_2021_3:40
20214058,10_2021_8:45
20211185,10_2021_11:32
20211159,10_2021_12:30
20213140,10_2021_14:00
20212156,10_2021_14:41
20215001,10_2021_15:15
20215114,10_2021_16:40
20212097,10_2021_16:46
20212028,10_2021_17:06
20215067,10_2021_17:24
20212087,10_2021_17:55
20213227,10_2021_21:00
20213174,10_2021_22:00
20213136,10_2021_23:00
20211202,10_2021_23:30
20213197,10_2021_0:00
20211189,10_2021_1:00
20213106,10_2021_8:00
20211100,10_2021_8:30
20211093,10_2021_11:20
20213032,10_2021_12:00
20214003,10_2021_18:58
20211021,10_2021_22:25
20211161,10_2021_0:15
20211256,10_2021_1:25
20215065,10_2021_7:58
20213070,10_2021_8:00
20213132,10_2021_9:00
20212056,10_2021_9:30
20217014,10_2021_10:00
20213046,10_2021_10:00
20214037,10_2021_11:44
20211135,10_2021_12:10
20211234,10_2021_12:50
20213170,10_2021_13:00
20214061,10_2021_14:00
20213235,10_2021_16:00
20213212,10_2021_16:00
20214023,10_2021_16:37
20211151,10_2021_17:00
20212060,10_2021_17:16
20211089,10_2021_18:00
20215041,10_2021_19:59
20213123,10_2021_21:00
20211145,10_2021_22:40
20216009,10_2021_1:00
20211078,10_2021_2:10
20211207,10_2021_2:10
20211059,10_2021_2:20
20212154,10_2021_3:08
20215020,10_2021_3:14
20212019,10_2021_6:17
20213144,10_2021_8:00
20213199,10_2021_9:00
20212186,10_2021_10:30
20213082,10_2021_11:00
20211006,10_2021_14:30
20213003,10_2021_16:00
20213141,10_2021_17:00
20214030,10_2021_17:28
20214054,10_2021_18:00
20215125,10_2021_23:33
20213230,10_2021_1:00
20212179,10_2021_5:40
20215157,10_2021_7:08
20211077,10_2021_9:05
20212049,10_2021_11:20
20213135,10_2021_12:00
20214062,10_2021_12:35
20213112,10_2021_13:00
20211199,10_2021_13:55
20212092,10_2021_14:16
20211152,10_2021_15:00
20212036,10_2021_15:53
20213093,10_2021_18:00
20213151,10_2021_4:00
20213057,10_2021_4:00
20215059,10_2021_7:42
20211212,10_2021_8:23
20211106,10_2021_10:30
20211184,10_2021_11:45
20215154,10_2021_17:05
20213183,10_2021_18:00
20217012,10_2021_19:14
20211063,10_2021_22:16
20217009,10_2021_23:10
20213177,10_2021_11:00
20213101,10_2021_14:00
20212095,10_2021_15:32
20213185,10_2021_17:00
20214091,10_2021_18:00
20214081,10_2021_21:15
20212128,10_2021_21:40
20215102,9_2021_11:16
20212098,9_2021_13:23
20214059,9_2021_13:45
20211177,9_2021_14:30
20214001,9_2021_14:45
20212119,9_2021_15:10
20215127,9_2021_22:44
20213002,9_2021_23:00
20216013,9_2021_7:15
20213087,9_2021_2:00
20213030,9_2021_4:00
20212021,9_2021_5:15
20211116,9_2021_6:00
20211076,9_2021_8:05
20211136,9_2021_8:30
20212008,9_2021_9:45
20215077,9_2021_10:19
20213129,9_2021_11:00
20212066,9_2021_11:15
20214047,9_2021_13:00
20211191,9_2021_14:50
20215044,9_2021_19:10
20212106,9_2021_22:25
20212134,9_2021_23:55
20212053,9_2021_0:30
20217008,9_2021_8:25
20212111,9_2021_10:32
20211011,9_2021_10:52
20213068,9_2021_11:00
20213157,9_2021_13:00
20212012,9_2021_14:20
20211203,9_2021_16:00
20215140,9_2021_16:09
20213090,9_2021_21:00
20212072,9_2021_5:45
20215088,9_2021_5:55
20215155,9_2021_6:23
20215147,9_2021_7:27
20213155,9_2021_9:00
20215055,9_2021_9:48
20211020,9_2021_11:50
20213130,9_2021_13:00
20215121,9_2021_13:16
20216022,9_2021_13:40
20215014,9_2021_14:30
20212090,9_2021_16:40
20211030,9_2021_17:00
20215040,9_2021_19:00
20213188,9_2021_19:00
20212159,9_2021_19:25
20214013,9_2021_21:00
20215142,9_2021_22:01
20211154,9_2021_8:00
20215132,9_2021_8:32
20212077,9_2021_12:30
20216014,9_2021_12:58
20211094,9_2021_13:15
20212146,9_2021_14:45
20211015,9_2021_21:50
20211108,9_2021_6:13
20213165,9_2021_7:00
20214086,9_2021_8:06
20214079,9_2021_9:30
20214010,9_2021_11:33
20215128,9_2021_14:46
20213062,9_2021_15:00
20215089,9_2021_15:33
20211055,9_2021_20:00
20213128,9_2021_23:00
20211048,8_2021_3:30
20213210,8_2021_6:00
20212055,8_2021_9:56
20212151,8_2021_10:15
20213084,8_2021_14:00
20215028,8_2021_14:30
20216031,8_2021_15:20
20217010,8_2021_15:30
20211237,8_2021_15:30
20211197,8_2021_18:01
20215002,8_2021_18:27
20211160,8_2021_20:50
20215022,8_2021_4:00
20213113,8_2021_8:00
20213133,8_2021_10:00
20213232,8_2021_10:00
20215030,8_2021_10:44
20212175,8_2021_11:46
20213096,8_2021_12:00
20211029,8_2021_14:33
20213085,8_2021_16:00
20213040,8_2021_16:00
20213126,8_2021_20:00
20213222,8_2021_20:00
20211244,8_2021_0:05
20215038,8_2021_4:45
20213217,8_2021_11:00
20213066,8_2021_12:00
20211172,8_2021_15:25
20211125,8_2021_18:00
20217006,8_2021_19:05
20216020,8_2021_19:14
20215049,8_2021_19:18
20213058,8_2021_23:00
20212058,8_2021_1:00
20216025,8_2021_1:30
20215145,8_2021_5:00
20213218,8_2021_5:00
20214017,8_2021_5:50
20212023,8_2021_11:37
20212014,8_2021_12:00
20213028,8_2021_14:00
20213023,8_2021_14:00
20212171,8_2021_17:00
20211118,8_2021_11:00
20213248,8_2021_12:00
20214070,8_2021_14:05
20212076,8_2021_15:52
20213024,8_2021_18:00
20217023,8_2021_18:20
20213142,8_2021_19:00
20213139,8_2021_3:00
20212071,8_2021_5:12
20211220,8_2021_6:00
20211236,8_2021_9:10
20216033,8_2021_11:37
20214028,8_2021_16:11
20212118,8_2021_17:37
20211057,8_2021_5:55
20213196,8_2021_6:00
20212074,8_2021_11:00
20211126,8_2021_13:35
20211045,8_2021_13:40
20215110,8_2021_15:48
20212210,8_2021_16:05
20215015,8_2021_22:20
20216029,7_2021_4:30
20211113,7_2021_10:00
20213192,7_2021_14:00
20213118,7_2021_14:00
20213019,7_2021_15:00
20212124,7_2021_15:30
20213012,7_2021_16:00
20212187,7_2021_16:15
20212044,7_2021_16:50
20212109,7_2021_17:04
20215007,7_2021_17:40
20213016,7_2021_18:00
20211249,7_2021_18:10
20212005,7_2021_20:00
20211088,7_2021_20:14
20215123,7_2021_21:55
20213010,7_2021_22:00
20214066,7_2021_22:00
20213120,7_2021_23:00
20212088,7_2021_3:14
20215091,7_2021_9:17
20215153,7_2021_9:38
20214078,7_2021_13:55
20216024,7_2021_14:08
20213073,7_2021_16:00
20211148,7_2021_16:15
20213103,7_2021_17:00
20212180,7_2021_20:55
20216028,7_2021_22:32
20215139,7_2021_1:59
20213231,7_2021_2:00
20213237,7_2021_2:00
20211260,7_2021_2:30
20217015,7_2021_5:00
20211049,7_2021_7:00
20215082,7_2021_7:09
20214012,7_2021_7:37
20215131,7_2021_8:15
20212050,7_2021_10:04
20213238,7_2021_11:00
20212079,7_2021_13:29
20214016,7_2021_16:10
20211026,7_2021_17:10
20215005,7_2021_17:34
20212096,7_2021_19:00
20213078,7_2021_20:00
20213004,7_2021_22:00
20213097,7_2021_23:00
20212189,7_2021_1:10
20211050,7_2021_1:23
20212052,7_2021_3:57
20217024,7_2021_4:00
20213039,7_2021_10:00
20213107,7_2021_10:00
20216006,7_2021_11:12
20215046,7_2021_18:48
20211068,7_2021_19:00
20212147,7_2021_1:40
20217016,7_2021_3:00
20213080,7_2021_7:00
20215143,7_2021_8:24
20212149,7_2021_9:35
20213035,7_2021_10:00
20211239,7_2021_10:40
20211064,7_2021_14:20
20217031,7_2021_15:30
20214025,7_2021_16:02
20212158,7_2021_17:30
20216019,7_2021_20:48
20211241,7_2021_21:41
20211221,7_2021_0:50
20212002,7_2021_2:20
20213029,7_2021_4:00
20211120,7_2021_6:50
20212039,7_2021_12:00
20212063,7_2021_12:20
20213005,7_2021_21:00
20211040,7_2021_22:15
20212148,7_2021_1:19
20215061,7_2021_5:14
20213169,7_2021_6:00
20213017,7_2021_6:00
20214014,7_2021_6:35
20215052,7_2021_10:41
20214021,7_2021_11:20
20211012,7_2021_11:34
20213182,7_2021_15:00
20211175,7_2021_15:18
20214024,7_2021_15:40
20211196,7_2021_15:47
20217019,7_2021_19:38
20213160,6_2021_0:00
20211062,6_2021_5:25
20212038,6_2021_5:58
20213079,6_2021_8:00
20214072,6_2021_11:50
20211038,6_2021_12:05
20217028,6_2021_13:15
20211227,6_2021_13:55
20218003,6_2021_17:15
20212204,6_2021_17:45
20211047,6_2021_20:00
20213219,6_2021_23:00
20213180,6_2021_5:00
20212177,6_2021_5:40
20213054,6_2021_6:00
20212182,6_2021_8:34
20212022,6_2021_10:45
20211003,6_2021_12:39
20211072,6_2021_14:50
20213200,6_2021_15:00
20213038,6_2021_17:00
20211074,6_2021_19:15
20211028,6_2021_1:00
20214052,6_2021_1:05
20213077,6_2021_11:00
20211115,6_2021_12:23
20211014,6_2021_13:25
20212165,6_2021_13:25
20211252,6_2021_18:00
20211104,6_2021_19:10
20212211,6_2021_19:49
20214063,6_2021_0:00
20211069,6_2021_4:00
20215099,6_2021_4:15
20217029,6_2021_8:20
20214032,6_2021_10:11
20212141,6_2021_11:52
20211096,6_2021_13:30
20211095,6_2021_14:00
20212089,6_2021_14:00
20213061,6_2021_14:00
20211142,6_2021_14:38
20213048,6_2021_17:00
20213033,6_2021_22:00
20213156,6_2021_2:00
20212188,6_2021_6:00
20214069,6_2021_6:00
20211158,6_2021_6:55
20213041,6_2021_7:00
20211144,6_2021_15:08
20216021,6_2021_15:38
20212018,6_2021_16:50
20211186,6_2021_17:50
20214053,6_2021_19:40
20217022,6_2021_22:45
20211216,6_2021_23:05
20215004,6_2021_23:30
20213105,6_2021_0:00
20212103,6_2021_7:00
20212047,6_2021_7:31
20215021,6_2021_8:51
20212064,6_2021_9:00
20211228,6_2021_12:55
20211218,6_2021_13:06
20215073,6_2021_13:40
20213173,6_2021_14:00
20213034,6_2021_16:00
20213171,6_2021_18:00
20215009,6_2021_19:09
20214073,6_2021_23:20
20213146,6_2021_0:00
20215098,6_2021_0:40
20213099,6_2021_6:00
20211162,6_2021_6:20
20212099,6_2021_7:06
20213100,6_2021_8:00
20212003,6_2021_8:15
20212107,6_2021_9:14
20215096,6_2021_9:29
20211150,6_2021_9:35
20215070,6_2021_11:01
20211259,6_2021_13:14
20211036,6_2021_13:28
20212166,6_2021_14:38
20212178,6_2021_15:37
20212020,6_2021_16:19
20213124,6_2021_17:00
20215148,6_2021_17:41
20211255,6_2021_17:45
20213125,6_2021_18:00
20217013,6_2021_18:30
20213072,6_2021_21:00
20214038,6_2021_21:55
20211134,6_2021_22:40
20213225,6_2021_23:00
20215045,6_2021_23:22
20211192,5_2021_0:30
20211053,5_2021_4:37
20215083,5_2021_6:09
20215011,5_2021_6:20
20215056,5_2021_10:37
20213158,5_2021_15:00
20213009,5_2021_16:00
20211129,5_2021_17:00
20213060,5_2021_19:00
20217011,5_2021_19:45
20213186,5_2021_22:00
20215053,5_2021_23:00
20213194,5_2021_23:00
20212104,5_2021_6:40
20214005,5_2021_9:12
20213209,5_2021_11:00
20213211,5_2021_15:00
20211209,5_2021_17:45
20216026,5_2021_0:27
20213091,5_2021_1:00
20217032,5_2021_1:05
20212190,5_2021_2:30
20211079,5_2021_4:45
20211257,5_2021_8:10
20212070,5_2021_8:38
20213203,5_2021_9:00
20215033,5_2021_10:35
20211111,5_2021_12:25
20211231,5_2021_12:40
20212169,5_2021_12:59
20211123,5_2021_13:15
20217001,5_2021_13:29
20214048,5_2021_14:59
20211258,5_2021_15:02
20211222,5_2021_20:30
20211022,5_2021_20:55
20216012,5_2021_21:40
20215068,5_2021_23:25
20215006,5_2021_23:39
20211034,5_2021_1:00
20217004,5_2021_2:13
20215100,5_2021_6:05
20211190,5_2021_6:52
20215036,5_2021_9:10
20215037,5_2021_9:37
20213193,5_2021_16:00
20213245,5_2021_16:00
20214057,5_2021_18:25
20215108,5_2021_20:18
20214019,5_2021_20:32
20211132,5_2021_1:15
20212125,5_2021_1:52
20213083,5_2021_10:00
20215124,5_2021_10:14
20215069,5_2021_10:40
20212086,5_2021_11:50
20213044,5_2021_12:00
20212025,5_2021_14:29
20215058,5_2021_15:31
20211226,5_2021_15:55
20213021,5_2021_16:00
20216003,5_2021_18:02
20212073,5_2021_18:58
20212138,5_2021_20:45
20211206,5_2021_21:25
20212131,5_2021_6:15
20213223,5_2021_10:00
20211043,5_2021_10:18
20215092,5_2021_14:46
20214088,5_2021_15:41
20211195,5_2021_16:43
20213114,5_2021_17:00
20212117,5_2021_21:08
20215090,5_2021_22:20
20212207,5_2021_16:10
20212174,5_2021_16:55
20212004,5_2021_18:45
20211001,5_2021_22:15
20213152,4_2021_5:00
20212091,4_2021_8:36
20216030,4_2021_12:04
20211083,4_2021_13:00
20212037,4_2021_13:32
20212105,4_2021_17:49
20217017,4_2021_18:00
20215094,4_2021_18:30
20214080,4_2021_19:20
20216002,4_2021_19:20
20211247,4_2021_20:20
20213050,4_2021_21:00
20215050,4_2021_6:10
20213059,4_2021_10:00
20213074,4_2021_11:00
20212054,4_2021_14:20
20215115,4_2021_15:45
20214040,4_2021_17:30
20212085,4_2021_1:57
20214093,4_2021_2:30
20211198,4_2021_4:25
20212094,4_2021_6:00
20212195,4_2021_6:30
20211007,4_2021_6:58
20215134,4_2021_9:15
20213055,4_2021_10:00
20214041,4_2021_11:05
20211005,4_2021_12:55
20212203,4_2021_14:20
20213089,4_2021_15:00
20211248,4_2021_15:15
20215093,4_2021_15:54
20212121,4_2021_18:12
20215003,4_2021_20:50
20211099,4_2021_1:45
20212163,4_2021_5:30
20213213,4_2021_7:00
20211188,4_2021_9:00
20211180,4_2021_9:10
20216023,4_2021_10:08
20213075,4_2021_13:00
20215136,4_2021_14:36
20213076,4_2021_19:00
20211016,4_2021_19:05
20211238,4_2021_20:28
20213168,4_2021_21:00
20213042,4_2021_23:00
20212040,4_2021_5:20
20211082,4_2021_6:30
20214083,4_2021_10:43
20213013,4_2021_11:00
20214042,4_2021_12:05
20216005,4_2021_12:15
20212065,4_2021_13:00
20211061,4_2021_14:23
20211067,4_2021_16:00
20215111,4_2021_16:23
20214065,4_2021_17:01
20216017,4_2021_17:28
20212101,4_2021_18:00
20216008,4_2021_19:36
20211137,4_2021_20:30
20211060,4_2021_21:05
20211033,4_2021_21:10
20211084,4_2021_9:30
20215039,4_2021_9:37
20211117,4_2021_10:22
20212045,4_2021_12:45
20213108,4_2021_14:00
20214090,4_2021_17:47
20213234,4_2021_18:00
20218010,4_2021_22:28
20211240,4_2021_5:20
20211098,4_2021_6:20
20213220,4_2021_17:00
20217002,4_2021_23:00
20213176,4_2021_23:00
20211219,3_2021_4:20
20214018,3_2021_10:44
20212152,3_2021_11:22
20211071,3_2021_11:38
20214043,3_2021_14:25
20213229,3_2021_15:00
20215043,3_2021_16:41
20213236,3_2021_17:00
20212035,3_2021_18:23
20211163,3_2021_19:15
20211092,3_2021_20:41
20218005,3_2021_1:08
20213051,3_2021_2:00
20213047,3_2021_6:00
20211217,3_2021_7:00
20211149,3_2021_8:10
20211070,3_2021_8:45
20213081,3_2021_9:00
20213036,3_2021_9:00
20213233,3_2021_14:00
20212001,3_2021_15:50
20213244,3_2021_16:00
20213014,3_2021_22:00
20211035,3_2021_22:30
20213179,3_2021_1:00
20214045,3_2021_2:25
20212191,3_2021_4:40
20213104,3_2021_7:00
20213145,3_2021_8:00
20217021,3_2021_8:15
20212009,3_2021_9:35
20212164,3_2021_9:57
20212042,3_2021_10:23
20212130,3_2021_11:45
20213178,3_2021_12:00
20214082,3_2021_12:10
20213243,3_2021_14:00
20212032,3_2021_15:42
20214026,3_2021_17:35
20212081,3_2021_18:32
20213205,3_2021_19:00
20213001,3_2021_19:00
20212033,3_2021_1:49
20211080,3_2021_2:55
20215146,3_2021_4:56
20211044,3_2021_10:10
20215042,3_2021_10:31
