personId,crashId
2138,20221051
2139,20221051
2140,20223050
2141,20221234
2142,20222068
2143,20226023
2144,20221002
2145,20222126
2146,20222102
2147,20221176
2148,20226011
2149,20221037
2150,20222139
2151,20228002
2152,20222211
2153,20221077
2154,20223059
2155,20223129
2156,20228009
2157,20228009
2158,20223252
2159,20224044
2160,20222032
2161,20223146
2162,20221102
2163,20228007
2164,20228007
2165,20228007
2166,20221245
2167,20221240
2168,20223055
2169,20223258
2170,20223164
2171,20221199
2172,20221016
2173,20222205
2174,20222103
2175,20223152
2176,20224065
2177,20221080
2178,20221008
2179,20222142
2180,20222019
2181,20223246
2182,20223135
2183,20222180
2184,20221017
2185,20223166
2186,20222111
2187,20222135
2188,20221152
2189,20223162
2190,20221225
2191,20226005
2192,20223208
2193,20221230
2194,20226007
2195,20223005
2196,20223003
2197,20221132
2198,20221094
2199,20221094
2200,20222021
2201,20223209
2202,20221195
2203,20221026
2204,20221192
2205,20222073
2206,20221163
2207,20223016
2208,20222204
2209,20224007
2210,20223249
2211,20226006
2212,20221126
2213,20221107
2214,20223226
2215,20223002
2216,20222191
2217,20221097
2218,20223214
2219,20222040
2220,20223075
2221,20223073
2222,20221210
2223,20221210
2224,20222037
2225,20224061
2226,20222184
2227,20223139
2228,20221180
2229,20224041
2230,20222190
2231,20222101
2232,20227025
2233,20221067
2234,20223034
2235,20222006
2236,20221190
2237,20222104
2238,20221106
2239,20223068
2240,20221250
2241,20221141
2242,20226026
2243,20221162
2244,20222120
2245,20223217
2246,20222014
2247,20222109
2248,20222166
2249,20222131
2250,20223154
2251,20222225
2252,20221174
2253,20224036
2254,20223031
2255,20223221
2256,20221140
2257,20222169
2258,20221237
2259,20221060
2260,20222090
2261,20222176
2262,20222214
2263,20221243
2264,20222208
2265,20223118
2266,20222172
2267,20221127
2268,20222183
2269,20223153
2270,20221244
2271,20221244
2272,20221244
2273,20221244
2274,20221244
2275,20221133
2276,20224026
2277,20222199
2278,20224038
2279,20224051
2280,20223228
2281,20221025
2282,20223025
2283,20223147
2284,20223039
2285,20222192
2286,20222215
2287,20223061
2288,20223170
2289,20223170
2290,20221054
2291,20221096
2292,20221235
2293,20222047
2294,20221010
2295,20222195
2296,20222195
2297,20223117
2298,20222233
2299,20223121
2300,20222119
2301,20228003
2302,20227018
2303,20227018
2304,20221217
2305,20221089
2306,20226042
2307,20223042
2308,20227038
2309,20223114
2310,20224053
2311,20222231
2312,20223264
2313,20226016
2314,20226016
2315,20226016
2316,20222164
2317,20221118
2318,20223086
2319,20224043
2320,20223265
2321,20223180
2322,20221168
2323,20223100
2324,20221239
2325,20221092
2326,20223202
2327,20222005
2328,20224008
2329,20223241
2330,20227009
2331,20222071
2332,20227031
2333,20223097
2334,20224056
2335,20221232
2336,20222224
2337,20224057
2338,20221256
2339,20223238
2340,20222003
2341,20227037
2342,20227012
2343,20223256
2344,20222140
2345,20221055
2346,20222152
2347,20221098
2348,20223076
2349,20222044
2350,20222216
2351,20223171
2352,20223015
2353,20223191
2354,20223115
2355,20223004
2356,20222232
2357,20223218
2358,20222197
2359,20221255
2360,20222029
2361,20223125
2362,20223222
2363,20223203
2364,20223111
2365,20221212
2366,20224066
2367,20222223
2368,20226015
2369,20223008
2370,20222181
2371,20227001
2372,20227001
2373,20224058
2374,20222028
2375,20222010
2376,20227023
2377,20222151
2378,20221249
2379,20224033
2380,20223098
2381,20223188
2382,20222105
2383,20221149
2384,20222024
2385,20221197
2386,20224060
2387,20223186
2388,20222154
2389,20221073
2390,20226019
2391,20222236
2392,20221153
2393,20222089
2394,20222067
2395,20223102
2396,20223032
2397,20223037
2398,20223177
2399,20221071
2400,20223143
2401,20227016
2402,20221151
2403,20223234
2404,20222221
2405,20222133
2406,20221006
2407,20223038
2408,20223095
2409,20223254
2410,20226004
2411,20223085
2412,20222008
2413,20224040
2414,20222143
2415,20222123
2416,20222132
2417,20223120
2418,20223103
2419,20221129
2420,20222064
2421,20222054
2422,20221120
2423,20222011
2424,20221213
2425,20226003
2426,20223157
2427,20222033
2428,20221070
2429,20223082
2430,20223105
2431,20222091
2432,20221122
2433,20221219
2434,20227022
2435,20222141
2436,20222187
2437,20226030
2438,20223247
2439,20223259
2440,20223204
2441,20221053
2442,20222124
2443,20227021
2444,20223178
2445,20223026
2446,20222112
2447,20224067
2448,20223080
2449,20227013
2450,20221209
2451,20221123
2452,20221043
2453,20222156
2454,20221258
2455,20223013
2456,20228008
2457,20222209
2458,20222059
2459,20224068
2460,20224024
2461,20221257
2462,20221058
2463,20223049
2464,20227029
2465,20222149
2466,20222094
2467,20222035
2468,20222226
2469,20223172
2470,20222128
2471,20222218
2472,20222060
2473,20223011
2474,20223014
2475,20221177
2476,20221004
2477,20223033
2478,20221059
2479,20223216
2480,20224020
2481,20222001
2482,20222018
2483,20223193
2484,20222077
2485,20223156
2486,20221039
2487,20221003
2488,20223262
2489,20226037
2490,20226037
2491,20227014
2492,20224035
2493,20222229
2494,20223063
2495,20223063
2496,20221030
2497,20221030
2498,20222092
2499,20223212
2500,20221085
2501,20221085
2502,20221085
2503,20223179
2504,20223242
2505,20223136
2506,20227039
2507,20222115
2508,20221091
2509,20226043
2510,20223087
2511,20223048
2512,20223155
2513,20223155
2514,20228013
2515,20223057
2516,20226002
2517,20223119
2518,20222158
2519,20222043
2520,20221171
2521,20226021
2522,20221155
2523,20222055
2524,20223096
2525,20223270
2526,20221028
2527,20227011
2528,20223261
2529,20228014
2530,20223183
2531,20224009
2532,20222075
2533,20223185
2534,20223054
2535,20223269
2536,20221178
2537,20222202
2538,20228015
2539,20223168
2540,20221065
2541,20223110
2542,20223088
2543,20223043
2544,20223197
2545,20223197
2546,20223236
2547,20221227
2548,20221100
2549,20223134
2550,20224028
2551,20224028
2552,20221221
2553,20221090
2554,20222009
2555,20223006
2556,20223235
2557,20221050
2558,20223273
2559,20223190
2560,20223243
2561,20222078
2562,20221263
2563,20223237
2564,20226020
2565,20221211
2566,20222074
2567,20226012
2568,20221222
2569,20228005
2570,20222096
2571,20223224
2572,20221144
2573,20221146
2574,20223083
2575,20226010
2576,20226010
2577,20223104
2578,20222025
2579,20224047
2580,20227032
2581,20223149
2582,20223192
2583,20223106
2584,20224011
2585,20221114
2586,20221236
2587,20221029
2588,20224023
2589,20224046
2590,20222189
2591,20221125
2592,20222099
2593,20221095
2594,20227015
2595,20223040
2596,20221147
2597,20227008
2598,20228012
2599,20221201
2600,20221062
2601,20223020
2602,20222076
2603,20224064
2604,20222238
2605,20224059
2606,20221164
2607,20222170
2608,20222170
2609,20221108
2610,20222144
2611,20222038
2612,20226029
2613,20221046
2614,20223266
2615,20223266
2616,20221196
2617,20226031
2618,20222072
2619,20221226
2620,20223035
2621,20221124
2622,20221027
2623,20221261
2624,20221113
2625,20223196
2626,20221185
2627,20221044
2628,20226001
2629,20224001
2630,20221231
2631,20222084
2632,20221128
2633,20227024
2634,20222066
2635,20221018
2636,20227026
2637,20228010
2638,20223167
2639,20222042
2640,20222034
2641,20226036
2642,20223145
2643,20223036
2644,20223036
2645,20224049
2646,20222147
2647,20223151
2648,20223109
2649,20221001
2650,20221001
2651,20224016
2652,20221200
2653,20221200
2654,20222227
2655,20221208
2656,20223056
2657,20223056
2658,20226039
2659,20226008
2660,20226017
2661,20221111
2662,20224018
2663,20227036
2664,20222200
2665,20224045
2666,20222230
2667,20222173
2668,20224004
2669,20221253
2670,20222093
2671,20221238
2672,20221093
2673,20222058
2674,20221157
2675,20223260
2676,20223260
2677,20223260
2678,20223260
2679,20224006
2680,20222175
2681,20226018
2682,20221072
2683,20221076
2684,20221251
2685,20224021
2686,20221148
2687,20222080
2688,20222114
2689,20223127
2690,20226009
2691,20226009
2692,20222145
2693,20222049
2694,20221193
2695,20223072
2696,20223169
2697,20221049
2698,20223225
2699,20224003
2700,20221064
2701,20223159
2702,20222185
2703,20223060
2704,20227007
2705,20222081
2706,20222138
2707,20223240
2708,20221084
2709,20221121
2710,20227033
2711,20224042
2712,20227020
2713,20221145
2714,20221066
2715,20221139
2716,20223094
2717,20221242
2718,20222027
2719,20221223
2720,20223160
2721,20224014
2722,20223017
2723,20223132
2724,20221101
2725,20221101
2726,20222026
2727,20223245
2728,20223200
2729,20221019
2730,20221019
2731,20224034
2732,20222122
2733,20223215
2734,20223122
2735,20221182
2736,20222061
2737,20221247
2738,20221033
2739,20223189
2740,20226035
2741,20221169
2742,20221207
2743,20223250
2744,20226014
2745,20223232
2746,20221088
2747,20221165
2748,20222234
2749,20221204
2750,20222134
2751,20226013
2752,20223175
2753,20223263
2754,20222020
2755,20223001
2756,20221119
2757,20221138
2758,20223205
2759,20221063
2760,20227004
2761,20223112
2762,20222161
2763,20222235
2764,20222150
2765,20223066
2766,20223069
2767,20223137
2768,20223194
2769,20223268
2770,20223124
2771,20221036
2772,20223084
2773,20221172
2774,20222048
2775,20221134
2776,20223251
2777,20222113
2778,20222017
2779,20221069
2780,20223213
2781,20222070
2782,20223229
2783,20223187
2784,20222130
2785,20221023
2786,20221038
2787,20227030
2788,20227030
2789,20227030
2790,20227030
2791,20221083
2792,20221083
2793,20224031
2794,20222213
2795,20221206
2796,20227010
2797,20224027
2798,20223130
2799,20222083
2800,20223126
2801,20223144
2802,20221032
2803,20221156
2804,20224029
2805,20224063
2806,20223027
2807,20224022
2808,20221130
2809,20222082
2810,20222097
2811,20223244
2812,20221260
2813,20221167
2814,20222228
2815,20221005
2816,20223255
2817,20223079
2818,20222188
2819,20228011
2820,20226025
2821,20223207
2822,20222086
2823,20221045
2824,20223007
2825,20226032
2826,20221117
2827,20222107
2828,20221104
2829,20221218
2830,20224052
2831,20223182
2832,20222155
2833,20226028
2834,20222045
2835,20223161
2836,20223161
2837,20224039
2838,20221142
2839,20223231
2840,20222146
2841,20222039
2842,20221160
2843,20221137
2844,20223227
2845,20221022
2846,20227035
2847,20223009
2848,20223165
2849,20223019
2850,20222201
2851,20222050
2852,20223081
2853,20223081
2854,20223210
2855,20223116
2856,20221041
2857,20222088
2858,20224010
2859,20221216
2860,20223267
2861,20223030
2862,20221007
2863,20223176
2864,20223176
2865,20221246
2866,20223022
2867,20223230
2868,20221021
2869,20222087
2870,20223184
2871,20224030
2872,20222179
2873,20222118
2874,20224005
2875,20221048
2876,20223140
2877,20223092
2878,20221014
2879,20221057
2880,20222116
2881,20223047
2882,20222056
2883,20222203
2884,20223257
2885,20223128
2886,20222160
2887,20222053
2888,20221183
2889,20222110
2890,20221224
2891,20221259
2892,20221228
2893,20221198
2894,20223195
2895,20221034
2896,20221115
2897,20223211
2898,20223211
2899,20221075
2900,20223089
2901,20222162
2902,20222065
2903,20221159
2904,20222046
2905,20221068
2906,20222174
2907,20223041
2908,20226022
2909,20221020
2910,20223133
2911,20222062
2912,20221254
2913,20221254
2914,20222007
2915,20223233
2916,20221241
2917,20227006
2918,20222212
2919,20221229
2920,20226033
2921,20222041
2922,20221186
2923,20227034
2924,20224048
2925,20221214
2926,20223142
2927,20222100
2928,20223021
2929,20221158
2930,20222117
2931,20221154
2932,20227019
2933,20221024
2934,20221024
2935,20222186
2936,20224017
2937,20222219
2938,20228001
2939,20222125
2940,20226024
2941,20213216
2942,20212172
2943,20215133
2944,20213127
2945,20212142
2946,20212161
2947,20211232
2948,20212205
2949,20211018
2950,20212026
2951,20217020
2952,20216011
2953,20212157
2954,20213119
2955,20212051
2956,20211130
2957,20217003
2958,20213226
2959,20217003
2960,20217025
2961,20213164
2962,20211254
2963,20212108
2964,20212108
2965,20213187
2966,20212145
2967,20214071
2968,20211225
2969,20211166
2970,20211178
2971,20214004
2972,20211200
2973,20215156
2974,20211155
2975,20211170
2976,20215047
2977,20212198
2978,20212013
2979,20214049
2980,20213006
2981,20211017
2982,20214075
2983,20213162
2984,20217007
2985,20211124
2986,20215063
2987,20211075
2988,20211174
2989,20211229
2990,20213008
2991,20213150
2992,20211133
2993,20211042
2994,20212133
2995,20212194
2996,20212196
2997,20213195
2998,20212129
2999,20215152
3000,20215013
3001,20215078
3002,20216018
3003,20211250
3004,20216010
3005,20211039
3006,20211131
3007,20214022
3008,20211246
3009,20214015
3010,20211031
3011,20212030
3012,20212067
3013,20212067
3014,20211081
3015,20211181
3016,20215057
3017,20214074
3018,20215150
3019,20213228
3020,20211027
3021,20211087
3022,20211086
3023,20211242
3024,20215054
3025,20215144
3026,20211147
3027,20211194
3028,20213247
3029,20211146
3030,20212029
3031,20213206
3032,20216016
3033,20211164
3034,20211009
3035,20212162
3036,20213242
3037,20212075
3038,20213086
3039,20211235
3040,20211025
3041,20213175
3042,20212078
3043,20211058
3044,20212153
3045,20211167
3046,20212167
3047,20211215
3048,20213154
3049,20211205
3050,20215151
3051,20215066
3052,20212113
3053,20214077
3054,20211013
3055,20211103
3056,20211085
3057,20213026
3058,20217018
3059,20213052
3060,20213031
3061,20213153
3062,20214027
3063,20215076
3064,20215076
3065,20216032
3066,20214020
3067,20211097
3068,20212061
3069,20213071
3070,20212176
3071,20212136
3072,20212136
3073,20214084
3074,20215105
3075,20214056
3076,20211024
3077,20212201
3078,20212201
3079,20213166
3080,20215106
3081,20212057
3082,20211201
3083,20212160
3084,20211140
3085,20211041
3086,20212034
3087,20212010
3088,20214036
3089,20213163
3090,20211101
3091,20211251
3092,20213143
3093,20213143
3094,20213143
3095,20212209
3096,20212135
3097,20211168
3098,20214050
3099,20212011
3100,20212185
3101,20213088
3102,20211245
3103,20214039
3104,20214039
3105,20213137
3106,20213137
3107,20212137
3108,20215141
3109,20213214
3110,20211127
3111,20213134
3112,20211183
3113,20213027
3114,20212155
3115,20213067
3116,20211213
3117,20212016
3118,20215018
3119,20215149
3120,20213190
3121,20212024
3122,20215024
3123,20216027
3124,20215095
3125,20215095
3126,20213149
3127,20212143
3128,20214058
3129,20211185
3130,20211159
3131,20213140
3132,20212156
3133,20212156
3134,20215001
3135,20215114
3136,20212097
3137,20212028
3138,20215067
3139,20212087
3140,20213227
3141,20213227
3142,20213174
3143,20213136
3144,20211202
3145,20213197
3146,20211189
3147,20213106
3148,20211100
3149,20211093
3150,20213032
3151,20213032
3152,20214003
3153,20211021
3154,20211161
3155,20211256
3156,20215065
3157,20213070
3158,20213132
3159,20212056
3160,20217014
3161,20213046
3162,20214037
3163,20211135
3164,20211234
3165,20213170
3166,20214061
3167,20213235
3168,20213212
3169,20214023
3170,20211151
3171,20212060
3172,20211089
3173,20215041
3174,20213123
3175,20211145
3176,20216009
3177,20211078
3178,20211207
3179,20211059
3180,20211059
3181,20212154
3182,20215020
3183,20212019
3184,20213144
3185,20213199
3186,20212186
3187,20213082
3188,20211006
3189,20213003
3190,20213003
3191,20213141
3192,20214030
3193,20214054
3194,20215125
3195,20213230
3196,20212179
3197,20215157
3198,20211077
3199,20212049
3200,20213135
3201,20213135
3202,20213135
3203,20214062
3204,20213112
3205,20211199
3206,20212092
3207,20211152
3208,20212036
3209,20213093
3210,20213151
3211,20213057
3212,20215059
3213,20211212
3214,20211106
3215,20211184
3216,20215154
3217,20213183
3218,20217012
3219,20211063
3220,20217009
3221,20213177
3222,20213101
3223,20212095
3224,20213185
3225,20214091
3226,20214081
3227,20212128
3228,20215102
3229,20212098
3230,20212098
3231,20214059
3232,20211177
3233,20214001
3234,20212119
3235,20215127
3236,20213002
3237,20216013
3238,20213087
3239,20213030
3240,20212021
3241,20211116
3242,20211076
3243,20211136
3244,20212008
3245,20215077
3246,20213129
3247,20212066
3248,20214047
3249,20211191
3250,20215044
3251,20212106
3252,20212134
3253,20212053
3254,20217008
3255,20212111
3256,20211011
3257,20213068
3258,20213157
3259,20212012
3260,20211203
3261,20215140
3262,20213090
3263,20212072
3264,20215088
3265,20215155
3266,20215147
3267,20213155
3268,20215055
3269,20211020
3270,20213130
3271,20215121
3272,20216022
3273,20215014
3274,20212090
3275,20211030
3276,20215040
3277,20213188
3278,20212159
3279,20212159
3280,20212159
3281,20212159
3282,20214013
3283,20215142
3284,20215142
3285,20211154
3286,20215132
3287,20212077
3288,20212077
3289,20216014
3290,20211094
3291,20212146
3292,20211015
3293,20211015
3294,20211015
3295,20211108
3296,20213165
3297,20214086
3298,20214079
3299,20214010
3300,20215128
3301,20213062
3302,20215089
3303,20211055
3304,20213128
3305,20213128
3306,20213128
3307,20213128
3308,20211048
3309,20211048
3310,20213210
3311,20212055
3312,20212055
3313,20212055
3314,20212151
3315,20213084
3316,20215028
3317,20216031
3318,20216031
3319,20217010
3320,20211237
3321,20211197
3322,20215002
3323,20211160
3324,20215022
3325,20213113
3326,20213133
3327,20213232
3328,20215030
3329,20212175
3330,20213096
3331,20213096
3332,20211029
3333,20211029
3334,20213085
3335,20213040
3336,20213126
3337,20213222
3338,20211244
3339,20215038
3340,20213217
3341,20213066
3342,20211172
3343,20211125
3344,20217006
3345,20216020
3346,20215049
3347,20213058
3348,20212058
3349,20212058
3350,20216025
3351,20215145
3352,20213218
3353,20214017
3354,20212023
3355,20212014
3356,20213028
3357,20213023
3358,20212171
3359,20211118
3360,20213248
3361,20214070
3362,20214070
3363,20212076
3364,20212076
3365,20213024
3366,20217023
3367,20213142
3368,20213139
3369,20212071
3370,20211220
3371,20211236
3372,20216033
3373,20214028
3374,20212118
3375,20211057
3376,20213196
3377,20212074
3378,20211126
3379,20211045
3380,20215110
3381,20212210
3382,20215015
3383,20216029
3384,20211113
3385,20213192
3386,20213118
3387,20213019
3388,20212124
3389,20213012
3390,20212187
3391,20212044
3392,20212109
3393,20215007
3394,20213016
3395,20213016
3396,20213016
3397,20211249
3398,20212005
3399,20211088
3400,20215123
3401,20213010
3402,20213010
3403,20214066
3404,20213120
3405,20212088
3406,20215091
3407,20215153
3408,20214078
3409,20216024
3410,20216024
3411,20213073
3412,20211148
3413,20213103
3414,20212180
3415,20216028
3416,20215139
3417,20213231
3418,20213237
3419,20211260
3420,20217015
3421,20211049
3422,20215082
3423,20214012
3424,20215131
3425,20212050
3426,20213238
3427,20212079
3428,20214016
3429,20211026
3430,20215005
3431,20212096
3432,20213078
3433,20213004
3434,20213097
3435,20212189
3436,20212189
3437,20211050
3438,20212052
3439,20217024
3440,20213039
3441,20213107
3442,20216006
3443,20216006
3444,20215046
3445,20211068
3446,20212147
3447,20217016
3448,20213080
3449,20213080
3450,20213080
3451,20215143
3452,20212149
3453,20213035
3454,20213035
3455,20211239
3456,20211064
3457,20217031
3458,20214025
3459,20212158
3460,20216019
3461,20211241
3462,20211221
3463,20212002
3464,20213029
3465,20211120
3466,20212039
3467,20212063
3468,20213005
3469,20211040
3470,20212148
3471,20215061
3472,20213169
3473,20213017
3474,20213169
3475,20214014
3476,20215052
3477,20214021
3478,20211012
3479,20213182
3480,20211175
3481,20214024
3482,20214024
3483,20211196
3484,20217019
3485,20213160
3486,20211062
3487,20212038
3488,20213079
3489,20214072
3490,20211038
3491,20217028
3492,20211227
3493,20218003
3494,20212204
3495,20211047
3496,20213219
3497,20213180
3498,20212177
3499,20213054
3500,20212182
3501,20212022
3502,20211003
3503,20211072
3504,20213200
3505,20213038
3506,20211074
3507,20211028
3508,20214052
3509,20213077
3510,20211115
3511,20211014
3512,20212165
3513,20211252
3514,20211104
3515,20212211
3516,20214063
3517,20211069
3518,20215099
3519,20217029
3520,20214032
3521,20212141
3522,20211096
3523,20211095
3524,20212089
3525,20213061
3526,20211142
3527,20213048
3528,20213033
3529,20213156
3530,20212188
3531,20214069
3532,20211158
3533,20213041
3534,20211144
3535,20216021
3536,20212018
3537,20211186
3538,20214053
3539,20217022
3540,20211216
3541,20215004
3542,20213105
3543,20212103
3544,20212047
3545,20215021
3546,20212064
3547,20211228
3548,20211218
3549,20215073
3550,20213173
3551,20213034
3552,20213171
3553,20215009
3554,20214073
3555,20213146
3556,20213146
3557,20215098
3558,20213099
3559,20211162
3560,20212099
3561,20213100
3562,20212003
3563,20212107
3564,20215096
3565,20211150
3566,20215070
3567,20215070
3568,20211259
3569,20211036
3570,20211036
3571,20212166
3572,20212178
3573,20212020
3574,20213124
3575,20215148
3576,20211255
3577,20213125
3578,20217013
3579,20213072
3580,20214038
3581,20211134
3582,20213225
3583,20215045
3584,20211192
3585,20211053
3586,20215083
3587,20215011
3588,20215056
3589,20213158
3590,20213009
3591,20211129
3592,20213060
3593,20217011
3594,20213186
3595,20215053
3596,20213194
3597,20212104
3598,20214005
3599,20213209
3600,20213211
3601,20211209
3602,20216026
3603,20213091
3604,20217032
3605,20212190
3606,20211079
3607,20211079
3608,20211257
3609,20212070
3610,20213203
3611,20215033
3612,20211111
3613,20211231
3614,20212169
3615,20211123
3616,20217001
3617,20214048
3618,20211258
3619,20211222
3620,20211022
3621,20216012
3622,20215068
3623,20215006
3624,20211034
3625,20217004
3626,20215100
3627,20211190
3628,20215036
3629,20215037
3630,20213193
3631,20213245
3632,20214057
3633,20215108
3634,20214019
3635,20211132
3636,20212125
3637,20213083
3638,20215124
3639,20215069
3640,20212086
3641,20213044
3642,20212025
3643,20215058
3644,20211226
3645,20213021
3646,20216003
3647,20212073
3648,20212138
3649,20211206
3650,20212131
3651,20213223
3652,20211043
3653,20215092
3654,20214088
3655,20211195
3656,20213114
3657,20212117
3658,20215090
3659,20212207
3660,20212174
3661,20212004
3662,20211001
3663,20213152
3664,20212091
3665,20216030
3666,20211083
3667,20212037
3668,20212105
3669,20217017
3670,20215094
3671,20214080
3672,20216002
3673,20211247
3674,20213050
3675,20215050
3676,20213059
3677,20213074
3678,20212054
3679,20215115
3680,20214040
3681,20212085
3682,20214093
3683,20211198
3684,20211198
3685,20211198
3686,20212094
3687,20212195
3688,20211007
3689,20215134
3690,20213055
3691,20214041
3692,20211005
3693,20212203
3694,20213089
3695,20211248
3696,20215093
3697,20212121
3698,20215003
3699,20215003
3700,20211099
3701,20212163
3702,20213213
3703,20211188
3704,20211180
3705,20216023
3706,20213075
3707,20215136
3708,20215136
3709,20213076
3710,20213076
3711,20211016
3712,20211238
3713,20213168
3714,20213042
3715,20212040
3716,20211082
3717,20214083
3718,20213013
3719,20214042
3720,20216005
3721,20212065
3722,20211061
3723,20211067
3724,20211067
3725,20211067
3726,20215111
3727,20214065
3728,20216017
3729,20212101
3730,20216008
3731,20211137
3732,20211060
3733,20211033
3734,20211084
3735,20215039
3736,20211117
3737,20212045
3738,20213108
3739,20214090
3740,20213234
3741,20218010
3742,20211240
3743,20211098
3744,20213220
3745,20217002
3746,20213176
3747,20211219
3748,20214018
3749,20212152
3750,20211071
3751,20214043
3752,20213229
3753,20215043
3754,20213236
3755,20212035
3756,20211163
3757,20211092
3758,20218005
3759,20213051
3760,20213047
3761,20211217
3762,20211149
3763,20211070
3764,20213081
3765,20213036
3766,20213233
3767,20212001
3768,20213244
3769,20213014
3770,20211035
3771,20213179
3772,20214045
3773,20214045
3774,20212191
3775,20213104
3776,20213145
3777,20217021
3778,20212009
3779,20212164
3780,20212042
3781,20212130
3782,20213178
3783,20214082
3784,20214082
3785,20213243
3786,20212032
3787,20214026
3788,20212081
3789,20213205
3790,20213001
3791,20212033
3792,20211080
3793,20215146
3794,20211044
3795,20215042
3796,20213056
3797,20212144
3798,20212110
3799,20215087
3800,20212059
3801,20213109
3802,20213109
3803,20212212
3804,20213110
3805,20213110
3806,20213148
3807,20214085
3808,20211128
3809,20214006
3810,20212116
3811,20212120
3812,20217030
3813,20212027
3814,20215034
3815,20212062
3816,20214009
3817,20211052
3818,20212083
3819,20215086
3820,20214087
3821,20213147
3822,20212015
3823,20211056
3824,20215027
3825,20213020
3826,20211037
3827,20214051
3828,20212183
3829,20211171
3830,20211091
3831,20215074
3832,20213189
3833,20215097
3834,20211004
3835,20211182
3836,20211065
3837,20213224
3838,20213224
3839,20213053
3840,20214092
3841,20212139
3842,20212115
3843,20211090
3844,20213063
3845,20213049
3846,20211187
3847,20213043
3848,20211211
3849,20213215
3850,20213207
3851,20211122
3852,20214011
3853,20212046
3854,20215060
3855,20213167
3856,20215119
3857,20213094
3858,20213208
3859,20214094
3860,20213045
3861,20211214
3862,20212199
3863,20211153
3864,20213138
3865,20213007
3866,20211002
3867,20212200
3868,20215103
3869,20211109
3870,20212150
3871,20212017
3872,20211210
3873,20215138
3874,20213159
3875,20214089
3876,20213122
3877,20212114
3878,20211169
3879,20212082
3880,20211119
3881,20213117
3882,20212122
3883,20211173
3884,20215117
3885,20211233
3886,20211230
3887,20211051
3888,20216004
3889,20211054
3890,20211253
3891,20212080
3892,20213115
3893,20213064
3894,20213022
3895,20212007
3896,20211073
3897,20214044
3898,20212197
3899,20215129
3900,20212041
3901,20212041
3902,20213095
3903,20213191
3904,20211023
3905,20214002
3906,20212126
3907,20218011
3908,20212069
3909,20211176
3910,20213011
3911,20213011
3912,20212208
3913,20211141
3914,20211032
3915,20214068
3916,20211243
3917,20211243
3918,20211143
3919,20212123
3920,20212170
3921,20215081
3922,20213172
3923,20211165
3924,20212192
3925,20213241
3926,20213241
3927,20213240
3928,20215008
3929,20214033
3930,20214008
3931,20213037
3932,20211193
3933,20214007
3934,20217026
3935,20213131
3936,20211105
3937,20215158
3938,20214076
3939,20215071
3940,20213161
3941,20212193
3942,20211139
3943,20215126
3944,20211102
3945,20217005
3946,20211112
3947,20212127
3948,20213025
3949,20211046
3950,20214031
3951,20213069
3952,20211110
3953,20214035
3954,20211138
3955,20213184
3956,20216015
3957,20215080
3958,20212184
3959,20213239
3960,20212043
3961,20217027
3962,20215026
3963,20215051
3964,20215113
3965,20213121
3966,20212202
3967,20211156
3968,20212048
3969,20212068
3970,20213246
3971,20215064
3972,20214060
3973,20212100
3974,20213116
3975,20213116
3976,20215118
3977,20211114
3978,20211224
3979,20213098
3980,20211107
3981,20211179
3982,20218009
3983,20211157
3984,20215029
3985,20213102
3986,20215010
3987,20215085
3988,20215135
3989,20212112
3990,20212093
3991,20211066
3992,20211066
3993,20211066
3994,20212102
3995,20214055
3996,20213015
3997,20215079
3998,20215079
3999,20211208
4000,20213065
4001,20211223
4002,20211008
4003,20211010
4004,20215048
4005,20214034
4006,20215130
4007,20212168
4008,20215025
4009,20212173
4010,20211019
4011,20215109
4012,20215031
4013,20211204
4014,20211204
4015,20213201
4016,20213201
4017,20213201
4018,20215032
4019,20215112
4020,20211121
4021,20215035
4022,20213221
4023,20214064
4024,20214046
4025,20213018
4026,20212140
4027,20213198
4028,20216007
4029,20203116
4030,20203201
4031,20203050
4032,20201071
4033,20203222
4034,20203006
4035,20202059
4036,20203233
4037,20202124
4038,20205110
4039,20205108
4040,20206023
4041,20202004
4042,20203146
4043,20203134
4044,20203146
4045,20204053
4046,20203228
4047,20203228
4048,20201006
4049,20202109
4050,20203158
4051,20204081
4052,20202175
4053,20204074
4054,20203097
4055,20203049
4056,20201118
4057,20201202
4058,20203013
4059,20204003
4060,20205095
4061,20205095
4062,20203137
4063,20202130
4064,20207022
4065,20205128
4066,20204001
4067,20201212
4068,20203038
4069,20201166
4070,20204004
4071,20205127
4072,20201253
4073,20201205
4074,20202066
4075,20202061
4076,20201148
4077,20203105
4078,20203103
4079,20201100
4080,20202100
4081,20202100
4082,20202127
4083,20202188
4084,20201033
4085,20201098
4086,20203159
4087,20203163
4088,20207017
4089,20207017
4090,20201185
4091,20203063
4092,20204072
4093,20205030
4094,20203181
4095,20201116
4096,20203021
4097,20204068
4098,20203007
4099,20201059
4100,20201250
4101,20207009
4102,20201167
4103,20202160
4104,20203058
4105,20203160
4106,20201186
4107,20201201
4108,20205023
4109,20202018
4110,20203185
4111,20201093
4112,20201093
4113,20203152
4114,20201043
4115,20207015
4116,20202016
4117,20203011
4118,20206003
4119,20205104
4120,20201058
4121,20205067
4122,20205077
4123,20205077
4124,20203237
4125,20201197
4126,20203232
4127,20204020
4128,20201047
4129,20203178
4130,20206019
4131,20201065
4132,20205114
4133,20203197
4134,20203230
4135,20203164
4136,20203095
